transaction_id,customer_id,date,amount,product_category,campaign_id
1284,303,2024-06-22,108.38,Fashion,17
1285,444,2024-09-28,20.75,Beauty,11
1286,82,2024-08-24,154.24,Fashion,5
1287,163,2024-07-14,142.42,Fitness,1
1288,313,2024-09-29,218.91,Fashion,5
1289,182,2024-09-03,120.43,Home,12
1290,380,2024-02-21,271.74,Electronics,3
1291,476,2024-03-28,123.33,Fashion,19
1292,227,2024-04-28,88.99,Home,
1293,410,2024-07-12,227.75,Fitness,19
1294,32,2024-07-22,54.46,Fashion,5
1295,209,2024-10-31,34.28,Home,12
1296,367,2024-01-14,260.16,Electronics,10
1297,442,2024-12-15,18.03,Beauty,
1298,86,2024-09-12,23.82,Electronics,10
1299,352,2024-10-27,88.55,Beauty,1
1300,121,2024-03-23,145.77,Fitness,18
1301,221,2024-11-18,239.73,Fashion,17
1302,153,2024-08-29,165.08,Electronics,8
1303,4,2024-08-26,216.18,Fashion,10
1304,342,2024-04-22,282.88,Home,8
1305,94,2024-06-12,145.25,Home,15
1306,336,2024-05-16,88.16,Beauty,5
1307,225,2024-09-06,72.06,Fashion,1
1308,226,2024-05-12,16.87,Fashion,4
1309,347,2024-03-20,276.18,Fashion,20
1310,158,2024-07-19,287.34,Fashion,20
1311,402,2024-03-22,216.64,Electronics,6
1312,484,2024-06-30,16.78,Electronics,
1313,89,2024-11-06,287.6,Beauty,4
1314,39,2024-11-09,33.82,Fashion,14
1315,177,2024-03-14,240.99,Beauty,5
1316,205,2024-04-15,245.43,Fashion,4
1317,315,2024-02-03,171.35,Fashion,15
1318,382,2024-04-22,204.17,Beauty,13
1319,93,2024-01-13,117.21,Fashion,16
1320,34,2024-11-27,262.0,Fitness,7
1321,320,2024-05-01,289.31,Electronics,17
1322,177,2024-02-18,281.73,Beauty,
1323,360,2024-04-16,51.91,Home,4
1324,219,2024-05-06,64.29,Electronics,11
1325,54,2024-09-17,172.23,Fashion,13
1326,80,2024-11-05,166.66,Home,16
1327,328,2024-09-25,64.21,Home,4
1328,177,2024-08-11,202.72,Home,5
1329,240,2024-06-03,93.71,Home,13
1330,72,2024-06-19,181.33,Beauty,6
1331,194,2024-11-23,53.53,Home,4
1332,405,2024-02-23,30.3,Fashion,15
1333,312,2024-11-30,49.22,Fashion,5
1334,15,2024-10-27,55.7,Electronics,18
1335,207,2024-06-10,116.62,Beauty,16
1336,157,2024-12-27,138.92,Fashion,1
1337,153,2024-11-21,21.91,Home,16
1338,422,2024-06-08,244.26,Beauty,17
1339,317,2024-04-18,29.49,Fashion,17
1340,461,2024-02-01,182.63,Electronics,20
1341,240,2024-05-04,169.51,Beauty,13
1342,104,2024-02-06,72.96,Fitness,18
1343,286,2024-06-02,109.96,Home,3
1344,382,2024-08-03,242.55,Beauty,13
1345,351,2024-03-11,107.55,Beauty,
1346,369,2024-10-28,123.21,Electronics,7
1347,456,2024-03-29,64.59,Fashion,16
1348,222,2024-12-29,239.58,Home,16
1349,18,2024-07-30,98.85,Home,12
1350,466,2024-08-31,51.65,Home,16
1351,198,2024-09-24,49.97,Electronics,6
1352,296,2024-02-13,247.73,Beauty,18
1353,109,2024-09-29,123.01,Electronics,
1354,127,2024-08-24,257.07,Home,3
1355,51,2024-07-11,169.08,Electronics,6
1356,138,2024-11-02,22.32,Fitness,3
1357,213,2024-09-15,171.74,Fashion,15
1358,353,2024-06-16,159.59,Electronics,8
1359,39,2024-10-03,224.81,Beauty,11
1360,189,2024-04-28,249.2,Home,12
1361,459,2024-06-24,152.38,Home,19
1362,149,2024-11-14,265.13,Electronics,1
1363,225,2024-12-14,99.68,Beauty,10
1364,456,2024-12-29,234.34,Fitness,9
1365,395,2024-06-17,275.92,Fashion,14
1366,115,2024-12-10,26.04,Home,15
1367,103,2024-03-30,120.05,Home,17
1368,70,2024-02-21,197.45,Fitness,12
1369,306,2024-06-06,22.4,Fashion,5
1370,2,2024-07-04,170.35,Fashion,8
1371,460,2024-11-09,190.02,Fashion,8
1372,417,2024-12-10,297.85,Beauty,15
1373,260,2024-03-12,70.78,Beauty,4
1374,240,2024-05-31,13.17,Fashion,3
1375,431,2024-02-28,141.48,Home,13
1376,196,2024-09-06,144.13,Electronics,3
1377,326,2024-01-01,216.63,Fitness,6
1378,398,2024-08-08,206.06,Home,11
1379,421,2024-12-28,294.61,Beauty,11
1380,279,2024-03-28,124.02,Fitness,11
1381,186,2024-06-01,106.03,Fitness,8
1382,412,2024-08-29,203.67,Fashion,18
1383,241,2024-05-29,22.13,Fitness,
1384,9,2024-09-09,239.81,Fitness,13
1385,163,2024-02-29,176.12,Electronics,5
1386,467,2024-04-28,134.74,Home,10
1387,110,2024-10-29,79.58,Electronics,17
1388,363,2024-05-03,90.25,Home,3
1389,170,2024-01-03,203.38,Fitness,8
1390,367,2024-06-30,66.5,Electronics,4
1391,218,2024-11-24,290.8,Home,9
1392,48,2024-04-09,150.44,Beauty,19
1393,86,2024-02-08,194.17,Electronics,20
1394,463,2024-03-20,177.99,Beauty,1
1395,40,2024-04-11,14.85,Fitness,19
1396,249,2024-11-20,261.87,Fitness,3
1397,374,2024-12-17,78.95,Fashion,11
1398,383,2024-04-15,75.18,Electronics,17
1399,307,2024-04-05,31.89,Beauty,8
1400,392,2024-02-07,72.53,Fashion,8
1401,376,2024-05-19,33.97,Fitness,20
1402,112,2024-01-07,217.41,Fashion,
1403,378,2024-08-25,81.61,Fitness,20
1404,397,2024-08-19,288.94,Electronics,7
1405,420,2024-01-16,273.57,Fashion,8
1406,357,2024-09-24,271.37,Fashion,7
1407,474,2024-11-20,38.88,Fashion,
1408,436,2024-11-07,231.49,Fitness,7
1409,380,2024-02-24,210.96,Beauty,15
1410,12,2024-10-07,210.0,Fashion,14
1411,92,2024-11-29,203.53,Fitness,10
1412,391,2024-09-03,87.54,Fashion,14
1413,480,2024-07-14,123.92,Electronics,11
1414,41,2024-11-09,177.73,Electronics,7
1415,420,2024-03-10,151.86,Fashion,4
1416,56,2024-04-25,70.77,Beauty,11
1417,473,2024-12-30,228.43,Fitness,16
1418,12,2024-05-01,202.15,Beauty,5
1419,115,2024-04-25,271.4,Fitness,7
1420,431,2024-01-10,232.92,Fashion,11
1421,134,2024-09-14,171.93,Fashion,2
1422,272,2024-05-30,113.12,Home,20
1423,443,2024-01-03,149.64,Electronics,13
1424,427,2024-01-01,146.49,Beauty,7
1425,269,2024-03-19,261.44,Electronics,19
1426,123,2024-11-29,27.44,Fitness,19
1427,211,2024-02-29,102.62,Fashion,14
1428,69,2024-06-20,287.0,Fashion,15
1429,273,2024-07-23,203.19,Fashion,4
1430,9,2024-08-04,116.2,Home,10
1431,440,2024-12-30,290.31,Home,15
1432,239,2024-02-19,173.99,Fitness,12
1433,481,2024-12-07,115.75,Home,15
1434,70,2024-01-12,228.2,Home,1
1435,366,2024-10-10,78.86,Fashion,6
1436,320,2024-07-15,63.2,Fashion,
1437,13,2024-06-15,76.88,Electronics,8
1438,88,2024-09-21,62.32,Beauty,11
1439,416,2024-02-07,216.47,Fitness,
1440,285,2024-04-19,89.56,Fitness,15
1441,171,2024-05-01,226.84,Home,8
1442,435,2024-04-05,225.78,Electronics,7
1443,98,2024-11-28,46.4,Fitness,6
1444,126,2024-09-24,299.47,Fashion,7
1445,177,2024-11-17,125.35,Beauty,1
1446,336,2024-09-05,281.64,Fitness,20
1447,382,2024-10-23,129.51,Beauty,15
1448,278,2024-12-28,32.09,Electronics,8
1449,343,2024-02-08,21.01,Fitness,8
1450,272,2024-11-11,262.7,Home,
1451,387,2024-05-01,286.42,Home,12
1452,4,2024-03-09,186.4,Beauty,11
1453,149,2024-08-20,119.48,Home,11
1454,424,2024-09-21,71.24,Fitness,20
1455,155,2024-05-25,192.83,Home,8
1456,463,2024-04-23,257.02,Home,1
1457,301,2024-01-09,181.75,Electronics,2
1458,145,2024-07-05,116.2,Electronics,12
1459,297,2024-10-16,264.06,Beauty,2
1460,262,2024-06-28,107.27,Fashion,3
1461,400,2024-12-25,210.49,Fashion,6
1462,381,2024-07-13,233.53,Beauty,14
1463,267,2024-12-09,78.5,Electronics,14
1464,64,2024-07-23,148.12,Electronics,2
1465,286,2024-04-14,41.32,Electronics,3
1466,338,2024-08-07,237.68,Fitness,16
1467,410,2024-07-20,264.61,Beauty,4
1468,192,2024-12-06,24.17,Beauty,1
1469,53,2024-10-30,222.75,Home,10
1470,275,2024-05-28,116.27,Beauty,15
1471,457,2024-02-13,167.61,Beauty,11
1472,203,2024-09-29,60.93,Electronics,19
1473,70,2024-12-18,98.3,Home,16
1474,128,2024-10-13,152.73,Home,18
1475,55,2024-03-09,194.31,Beauty,3
1476,55,2024-10-14,215.82,Beauty,16
1477,376,2024-02-24,95.69,Home,1
1478,309,2024-12-15,118.91,Fashion,12
1479,429,2024-01-31,93.96,Fitness,10
1480,488,2024-05-30,160.86,Fashion,4
1481,144,2024-01-30,87.84,Fashion,9
1482,323,2024-09-18,284.62,Fitness,12
1483,461,2024-08-24,89.81,Electronics,3
1484,28,2024-11-27,53.12,Home,16
1485,156,2024-02-02,114.97,Fashion,12
1486,376,2024-12-07,204.74,Beauty,7
1487,304,2024-04-24,21.76,Electronics,13
1488,395,2024-07-26,132.73,Fashion,11
1489,272,2024-07-22,58.45,Fashion,13
1490,224,2024-03-20,235.81,Home,20
1491,396,2024-10-23,128.52,Beauty,17
1492,149,2024-11-21,191.09,Home,17
1493,129,2024-01-10,63.09,Fitness,16
1494,139,2024-01-18,72.73,Beauty,20
1495,459,2024-09-04,30.13,Home,5
1496,378,2024-11-15,13.22,Home,11
1497,441,2024-11-05,83.86,Fashion,1
1498,123,2024-10-02,144.22,Electronics,20
1499,431,2024-11-16,36.84,Electronics,17
1500,477,2024-05-28,113.85,Electronics,
1501,141,2024-12-05,263.26,Home,2
1502,163,2024-12-10,182.08,Fashion,1
1503,65,2024-11-05,272.42,Beauty,6
1504,157,2024-03-11,179.07,Beauty,19
1505,4,2024-12-28,98.04,Fitness,13
1506,376,2024-04-11,159.82,Fitness,17
1507,465,2024-07-15,134.18,Home,8
1508,151,2024-07-08,90.85,Home,19
1509,376,2024-11-05,108.03,Electronics,17
1510,116,2024-06-12,171.58,Fashion,14
1511,41,2024-10-28,29.67,Fitness,14
1512,44,2024-09-06,186.31,Fitness,16
1513,130,2024-11-17,33.26,Fitness,20
1514,348,2024-02-25,92.08,Beauty,5
1515,237,2024-07-26,242.33,Beauty,1
1516,310,2024-03-02,171.53,Home,13
1517,334,2024-07-06,205.75,Electronics,15
1518,274,2024-06-04,88.61,Home,4
1519,106,2024-11-02,200.55,Fashion,16
1520,274,2024-05-09,151.84,Fitness,
1521,362,2024-09-16,247.16,Electronics,16
1522,249,2024-09-12,116.72,Electronics,19
1523,438,2024-11-15,47.0,Beauty,17
1524,146,2024-08-24,91.58,Fitness,6
1525,294,2024-11-18,192.65,Fitness,9
1526,123,2024-03-10,164.44,Fashion,1
1527,1,2024-07-01,259.99,Beauty,2
1528,468,2024-05-22,221.43,Fitness,8
1529,48,2024-03-17,241.4,Fashion,9
1530,361,2024-02-07,135.81,Fitness,
1531,215,2024-07-21,95.99,Fashion,17
1532,137,2024-05-30,150.42,Fashion,17
1533,35,2024-04-26,40.2,Home,11
1534,268,2024-05-18,296.35,Electronics,17
1535,29,2024-02-11,28.96,Home,17
1536,195,2024-05-08,147.87,Electronics,16
1537,180,2024-11-23,200.12,Fitness,17
1538,307,2024-09-11,138.0,Beauty,11
1539,481,2024-02-14,225.22,Home,18
1540,218,2024-05-08,279.1,Fashion,7
1541,268,2024-07-27,221.45,Fitness,6
1542,69,2024-10-25,41.42,Fashion,2
1543,215,2024-07-06,213.47,Electronics,
1544,363,2024-06-16,113.19,Fashion,13
1545,213,2024-10-27,283.74,Beauty,17
1546,368,2024-09-25,106.32,Fashion,6
1547,108,2024-11-26,132.1,Fashion,5
1548,257,2024-03-26,273.89,Fashion,12
1549,445,2024-02-23,135.09,Beauty,12
1550,358,2024-09-20,161.27,Fashion,4
1551,28,2024-04-01,237.44,Beauty,3
1552,437,2024-06-06,284.49,Fitness,4
1553,10,2024-02-19,159.57,Electronics,16
1554,458,2024-11-28,11.19,Beauty,17
1555,368,2024-11-17,251.06,Fitness,14
1556,398,2024-01-09,288.96,Home,5
1557,204,2024-07-27,105.45,Beauty,3
1558,64,2024-06-05,108.33,Beauty,1
1559,281,2024-04-22,199.9,Home,15
1560,9,2024-11-21,296.78,Fitness,15
1561,251,2024-09-16,114.07,Electronics,12
1562,321,2024-03-07,47.28,Fitness,4
1563,81,2024-08-15,223.85,Electronics,7
1564,176,2024-07-03,81.68,Beauty,10
1565,480,2024-06-26,173.23,Home,14
1566,376,2024-02-15,65.24,Home,10
1567,326,2024-05-31,127.57,Electronics,
1568,350,2024-06-05,63.89,Home,7
1569,70,2024-05-01,272.95,Electronics,3
1570,110,2024-10-13,86.58,Home,19
1571,72,2024-06-03,219.98,Beauty,3
1572,257,2024-06-07,199.22,Fitness,18
1573,55,2024-09-23,221.49,Home,9
1574,421,2024-06-16,41.49,Fitness,15
1575,403,2024-08-16,277.33,Fashion,18
1576,322,2024-01-07,114.84,Home,2
1577,299,2024-03-20,279.43,Fashion,20
1578,361,2024-02-28,289.17,Home,15
1579,125,2024-06-17,101.53,Fitness,11
1580,163,2024-03-25,89.61,Electronics,
1581,294,2024-11-04,18.23,Beauty,12
1582,73,2024-03-14,99.32,Fitness,14
1583,443,2024-02-09,128.7,Home,14
1584,237,2024-03-25,116.57,Beauty,10
1585,382,2024-09-02,204.11,Electronics,8
1586,64,2024-01-25,125.35,Beauty,8
1587,71,2024-01-06,263.92,Home,9
1588,235,2024-06-22,108.44,Fashion,4
1589,194,2024-09-28,260.02,Fitness,19
1590,395,2024-09-09,75.01,Home,5
1591,488,2024-06-15,74.57,Beauty,18
1592,316,2024-08-11,192.59,Beauty,10
1593,409,2024-03-16,180.41,Beauty,4
1594,429,2024-11-05,228.25,Fashion,
1595,412,2024-07-06,177.55,Fashion,5
1596,436,2024-08-16,92.38,Fitness,14
1597,326,2024-01-26,240.43,Fashion,1
1598,220,2024-07-14,44.56,Fashion,4
1599,121,2024-02-19,11.05,Fashion,14
1600,496,2024-12-19,58.55,Electronics,17
1601,472,2024-11-19,69.54,Fashion,14
1602,431,2024-12-27,216.61,Electronics,4
1603,96,2024-06-29,134.91,Beauty,16
1604,123,2024-01-29,220.7,Beauty,14
1605,470,2024-11-05,222.4,Electronics,8
1606,278,2024-02-03,239.61,Home,18
1607,131,2024-11-10,107.31,Home,19
1608,348,2024-11-24,279.11,Electronics,15
1609,242,2024-07-29,111.1,Fashion,17
1610,239,2024-02-06,251.61,Fashion,8
1611,260,2024-02-18,239.32,Beauty,3
1612,343,2024-01-30,131.65,Fitness,9
1613,121,2024-04-10,253.59,Fashion,20
1614,20,2024-07-11,200.94,Beauty,11
1615,88,2024-08-26,179.93,Fitness,
1616,456,2024-07-03,240.05,Fashion,14
1617,67,2024-06-23,30.29,Fashion,3
1618,181,2024-06-23,144.89,Electronics,1
1619,380,2024-06-05,189.18,Home,7
1620,231,2024-03-18,263.1,Fitness,15
1621,402,2024-11-23,104.11,Beauty,14
1622,206,2024-04-03,157.2,Beauty,15
1623,384,2024-01-24,293.07,Fitness,14
1624,454,2024-07-11,259.97,Home,11
1625,486,2024-01-21,100.52,Electronics,13
1626,32,2024-05-22,151.45,Fashion,14
1627,99,2024-07-13,264.99,Fitness,3
1628,422,2024-10-23,82.35,Home,16
1629,237,2024-10-08,51.16,Electronics,6
1630,351,2024-07-08,51.76,Home,13
1631,47,2024-07-27,221.58,Beauty,1
1632,270,2024-03-20,102.04,Fitness,14
1633,25,2024-01-22,297.99,Electronics,4
1634,386,2024-04-03,243.39,Home,12
1635,449,2024-11-28,122.7,Electronics,18
1636,27,2024-09-10,252.67,Beauty,13
1637,465,2024-07-17,98.36,Fashion,10
1638,416,2024-12-10,182.0,Home,17
1639,32,2024-05-18,46.0,Fashion,12
1640,228,2024-07-11,223.36,Fitness,4
1641,69,2024-08-25,196.82,Electronics,2
1642,282,2024-08-30,124.31,Home,
1643,252,2024-07-14,135.7,Beauty,8
1644,251,2024-07-25,166.24,Beauty,19
1645,309,2024-10-10,262.26,Beauty,11
1646,140,2024-06-08,138.65,Home,6
1647,29,2024-07-07,121.48,Fitness,7
1648,312,2024-06-26,37.44,Electronics,2
1649,435,2024-12-28,291.85,Beauty,17
1650,60,2024-06-22,67.56,Beauty,19
1651,398,2024-08-07,12.14,Home,19
1652,462,2024-07-02,255.97,Fashion,8
1653,424,2024-04-20,24.01,Home,10
1654,261,2024-09-04,113.95,Fashion,3
1655,316,2024-09-23,129.89,Beauty,16
1656,139,2024-11-04,87.84,Electronics,20
1657,498,2024-02-10,182.57,Beauty,2
1658,147,2024-11-23,268.08,Beauty,12
1659,28,2024-09-18,69.8,Fitness,4
1660,473,2024-11-30,59.72,Beauty,4
1661,302,2024-04-18,230.47,Fitness,19
1662,349,2024-01-14,69.45,Electronics,4
1663,437,2024-04-15,78.28,Fashion,2
1664,66,2024-12-11,122.35,Home,17
1665,228,2024-07-19,187.78,Home,8
1666,342,2024-10-11,114.11,Electronics,17
1667,5,2024-12-01,12.65,Fashion,10
1668,194,2024-06-16,102.96,Home,7
1669,188,2024-10-25,170.93,Electronics,3
1670,405,2024-09-17,76.15,Electronics,3
1671,457,2024-09-23,159.43,Fitness,19
1672,227,2024-06-27,279.25,Fitness,20
1673,11,2024-12-15,112.15,Home,
1674,312,2024-07-24,46.13,Fashion,5
1675,367,2024-11-10,277.28,Home,14
1676,341,2024-11-29,84.33,Home,3
1677,179,2024-07-24,71.25,Fashion,15
1678,267,2024-07-02,76.21,Beauty,2
1679,112,2024-08-20,71.28,Electronics,3
1680,103,2024-03-08,169.92,Fitness,9
1681,485,2024-02-08,149.61,Home,13
1682,424,2024-12-05,260.95,Electronics,18
1683,394,2024-10-05,236.15,Beauty,17
1684,66,2024-02-22,229.45,Electronics,2
1685,169,2024-08-17,63.09,Electronics,12
1686,440,2024-11-29,149.6,Fashion,20
1687,280,2024-05-01,173.95,Electronics,19
1688,9,2024-01-06,26.24,Home,20
1689,127,2024-12-17,179.96,Beauty,15
1690,273,2024-01-23,96.33,Fashion,6
1691,108,2024-05-22,85.58,Fashion,
1692,431,2024-02-23,176.49,Fitness,7
1693,396,2024-11-09,219.0,Fashion,2
1694,466,2024-08-21,58.1,Electronics,9
1695,357,2024-08-25,255.41,Fitness,17
1696,52,2024-06-20,48.89,Electronics,8
1697,90,2024-01-25,49.51,Fashion,13
1698,57,2024-05-12,51.74,Beauty,17
1699,297,2024-12-23,119.56,Fitness,2
1700,319,2024-03-15,105.46,Electronics,7
1701,485,2024-09-21,230.11,Beauty,17
1702,163,2024-12-26,293.14,Electronics,17
1703,260,2024-04-10,284.19,Fitness,15
1704,93,2024-12-25,35.37,Fashion,6
1705,71,2024-08-09,220.92,Electronics,19
1706,118,2024-05-10,59.24,Beauty,
1707,379,2024-01-23,177.27,Beauty,18
1708,70,2024-08-20,246.37,Home,7
1709,204,2024-10-11,40.14,Beauty,8
1710,206,2024-11-05,54.49,Fashion,4
1711,410,2024-05-28,118.2,Electronics,14
1712,496,2024-09-01,220.98,Home,11
1713,290,2024-06-24,73.93,Beauty,17
1714,484,2024-09-03,151.16,Fashion,9
1715,119,2024-08-04,197.68,Fitness,9
1716,481,2024-03-18,114.29,Fitness,12
1717,475,2024-06-27,185.26,Fashion,
1718,38,2024-07-14,210.99,Fashion,16
1719,106,2024-05-21,84.09,Electronics,4
1720,217,2024-11-11,160.81,Beauty,17
1721,464,2024-07-10,241.0,Fashion,7
1722,447,2024-06-11,252.68,Beauty,2
1723,258,2024-03-26,49.72,Beauty,6
1724,174,2024-01-09,180.45,Electronics,19
1725,429,2024-08-29,190.98,Home,18
1726,401,2024-08-21,278.81,Beauty,
1727,331,2024-12-11,171.61,Beauty,9
1728,394,2024-06-10,96.31,Beauty,
1729,113,2024-08-20,178.37,Electronics,4
1730,271,2024-06-15,13.27,Fashion,17
1731,489,2024-02-29,285.57,Beauty,6
1732,403,2024-12-21,254.63,Electronics,9
1733,157,2024-09-02,158.93,Fitness,7
1734,410,2024-09-18,22.79,Fashion,3
1735,219,2024-11-30,156.9,Electronics,13
1736,352,2024-12-16,275.69,Beauty,18
1737,404,2024-11-17,276.81,Home,2
1738,337,2024-05-24,281.21,Beauty,2
1739,81,2024-10-30,203.93,Home,8
1740,184,2024-02-29,263.06,Fashion,16
1741,219,2024-10-08,178.49,Fashion,11
1742,8,2024-09-19,269.78,Electronics,7
1743,319,2024-09-03,200.75,Home,6
1744,160,2024-10-01,267.95,Fashion,2
1745,378,2024-04-08,289.29,Home,12
1746,317,2024-11-11,121.22,Beauty,6
1747,123,2024-10-01,219.81,Fitness,4
1748,26,2024-12-25,217.42,Beauty,9
1749,232,2024-07-21,282.13,Fitness,6
1750,231,2024-10-21,295.64,Electronics,16
1751,202,2024-02-03,38.66,Electronics,17
1752,168,2024-10-17,212.73,Fitness,7
1753,401,2024-07-24,224.14,Fashion,17
1754,110,2024-05-23,174.37,Fitness,2
1755,101,2024-03-13,156.59,Home,12
1756,105,2024-06-07,145.48,Fashion,13
1757,446,2024-08-07,34.01,Fitness,1
1758,272,2024-10-08,267.95,Home,7
1759,82,2024-05-12,100.97,Home,1
1760,239,2024-03-20,143.13,Home,17
1761,206,2024-06-25,116.88,Fitness,1
1762,291,2024-01-22,55.54,Home,7
1763,443,2024-05-28,193.62,Fashion,20
1764,368,2024-07-16,264.38,Fashion,18
1765,412,2024-01-01,242.29,Beauty,11
1766,54,2024-08-19,163.06,Fashion,4
1767,158,2024-12-06,126.81,Electronics,4
1768,102,2024-11-28,148.91,Beauty,20
1769,137,2024-03-18,121.71,Home,11
1770,374,2024-04-03,284.4,Electronics,12
1771,50,2024-06-29,109.92,Fashion,8
1772,251,2024-11-26,133.62,Fitness,3
1773,366,2024-06-13,130.96,Fashion,1
1774,402,2024-02-17,92.84,Electronics,7
1775,421,2024-08-07,294.5,Fashion,19
1776,339,2024-09-10,266.03,Beauty,17
1777,461,2024-06-19,205.89,Fitness,4
1778,426,2024-03-31,31.57,Fashion,12
1779,482,2024-03-31,234.65,Electronics,12
1780,384,2024-12-22,34.96,Fitness,11
1781,211,2024-06-17,222.9,Fashion,16
1782,430,2024-09-19,92.27,Fitness,19
1783,22,2024-04-30,299.79,Fashion,16
1784,453,2024-04-14,102.82,Home,4
1785,359,2024-07-31,41.18,Beauty,3
1786,355,2024-09-18,260.82,Home,11
1787,183,2024-10-04,218.03,Beauty,
1788,394,2024-03-12,190.62,Fitness,1
1789,139,2024-11-29,72.51,Fashion,12
1790,274,2024-08-17,256.7,Home,17
1791,276,2024-05-12,67.63,Home,17
1792,359,2024-11-11,220.38,Fashion,10
1793,340,2024-07-11,232.22,Home,1
1794,342,2024-08-22,92.54,Fashion,6
1795,86,2024-12-08,270.56,Home,2
1796,408,2024-09-05,105.48,Fitness,10
1797,89,2024-07-17,185.47,Fitness,
1798,121,2024-10-22,61.91,Beauty,8
1799,22,2024-05-20,291.15,Home,19
1800,78,2024-01-07,268.03,Fashion,6
1801,344,2024-09-21,116.32,Electronics,14
1802,69,2024-05-14,122.79,Electronics,4
1803,162,2024-01-22,268.52,Home,20
1804,476,2024-05-15,15.58,Home,9
1805,48,2024-10-26,139.69,Fashion,19
1806,276,2024-11-07,46.57,Beauty,9
1807,212,2024-06-28,149.23,Home,14
1808,306,2024-11-23,256.25,Electronics,
1809,47,2024-10-30,200.55,Fitness,14
1810,37,2024-07-21,128.64,Fashion,12
1811,358,2024-01-20,134.39,Electronics,14
1812,83,2024-10-09,119.38,Beauty,18
1813,266,2024-09-04,177.43,Fashion,
1814,43,2024-04-14,218.69,Fashion,17
1815,16,2024-08-15,164.58,Home,4
1816,21,2024-09-02,174.09,Fashion,19
1817,370,2024-12-17,179.62,Fitness,4
1818,1,2024-06-08,234.02,Fashion,18
1819,344,2024-09-02,81.65,Home,15
1820,284,2024-12-29,111.28,Beauty,8
1821,25,2024-03-21,99.55,Home,9
1822,142,2024-11-13,14.45,Fashion,4
1823,94,2024-07-21,117.0,Fitness,9
1824,386,2024-11-12,163.79,Electronics,13
1825,184,2024-01-03,15.26,Home,20
1826,304,2024-08-07,39.42,Fashion,17
1827,222,2024-09-22,286.06,Home,5
1828,68,2024-03-09,135.72,Beauty,17
1829,445,2024-02-26,58.8,Electronics,3
1830,490,2024-07-14,39.62,Home,18
1831,69,2024-01-27,254.68,Electronics,14
1832,72,2024-03-07,130.3,Fashion,17
1833,151,2024-03-07,121.73,Fashion,8
1834,364,2024-09-23,157.28,Fashion,12
1835,220,2024-10-23,93.1,Home,4
1836,41,2024-09-17,219.79,Fashion,2
1837,311,2024-10-05,82.57,Home,14
1838,361,2024-10-23,148.93,Beauty,18
1839,159,2024-05-11,106.41,Home,4
1840,86,2024-09-29,232.73,Electronics,2
1841,217,2024-01-13,192.54,Beauty,2
1842,137,2024-04-05,22.22,Fashion,14
1843,477,2024-08-03,86.74,Fashion,7
1844,313,2024-03-29,135.45,Beauty,10
1845,27,2024-06-07,42.22,Fitness,18
1846,493,2024-03-27,278.5,Beauty,8
1847,285,2024-09-21,272.89,Electronics,19
1848,46,2024-11-18,217.49,Home,12
1849,441,2024-11-12,17.64,Home,7
1850,149,2024-03-04,239.89,Home,
1851,437,2024-06-30,121.84,Home,14
1852,440,2024-01-26,97.42,Home,6
1853,128,2024-01-18,189.72,Electronics,6
1854,142,2024-12-07,76.43,Beauty,8
1855,268,2024-11-30,32.6,Fashion,7
1856,190,2024-05-18,196.55,Fashion,14
1857,114,2024-09-11,61.71,Home,
1858,225,2024-05-15,159.78,Electronics,10
1859,175,2024-01-30,161.01,Home,3
1860,162,2024-07-24,208.44,Fashion,17
1861,458,2024-01-04,63.11,Electronics,3
1862,123,2024-04-07,246.34,Home,2
1863,113,2024-05-02,103.65,Home,18
1864,201,2024-07-06,142.25,Beauty,16
1865,269,2024-02-08,103.03,Home,2
1866,220,2024-09-07,60.29,Home,11
1867,53,2024-03-02,271.58,Fashion,20
1868,75,2024-08-24,65.72,Electronics,17
1869,125,2024-06-18,202.0,Home,4
1870,105,2024-03-19,167.81,Beauty,3
1871,380,2024-12-11,94.18,Beauty,14
1872,110,2024-12-09,62.27,Fitness,7
1873,401,2024-01-04,88.37,Electronics,4
1874,451,2024-03-20,31.45,Home,20
1875,150,2024-03-09,194.37,Home,4
1876,197,2024-09-07,140.98,Electronics,20
1877,311,2024-09-03,98.32,Electronics,11
1878,470,2024-01-11,105.12,Fashion,3
1879,491,2024-10-25,224.62,Fashion,12
1880,86,2024-02-07,143.4,Electronics,9
1881,337,2024-09-26,38.57,Beauty,3
1882,190,2024-08-08,286.63,Fitness,9
1883,292,2024-12-03,278.45,Electronics,6
1884,105,2024-04-29,203.41,Home,12
1885,348,2024-11-08,11.22,Fashion,12
1886,340,2024-01-16,60.34,Beauty,17
1887,316,2024-01-10,244.8,Fitness,11
1888,35,2024-03-02,87.31,Beauty,2
1889,371,2024-11-10,117.17,Fitness,8
1890,226,2024-10-26,230.43,Fashion,16
1891,250,2024-09-17,294.03,Electronics,20
1892,198,2024-12-02,181.08,Fitness,5
1893,39,2024-09-12,218.46,Fitness,1
1894,433,2024-07-05,259.13,Electronics,1
1895,355,2024-10-12,209.85,Electronics,19
1896,98,2024-06-27,274.47,Electronics,2
1897,10,2024-12-23,69.48,Home,5
1898,263,2024-05-07,263.15,Fashion,10
1899,119,2024-08-26,146.75,Fashion,4
1900,72,2024-12-09,178.05,Beauty,1
1901,305,2024-10-12,279.29,Fashion,5
1902,59,2024-01-29,61.7,Beauty,12
1903,16,2024-02-06,231.73,Fitness,
